EnsembleID,symbol,log2FoldChange,pvalue,padj,Regulation
ENSG00000133328.3,HRASLS2,0.964675803786566,0.0021177955965847,0.0168172250272199,Upregulated
ENSG00000163874.8,ZC3H12A,0.74348607008041,0.0021213343824882,0.0168310505087419,Upregulated
ENSG00000244398.1,RP11-466H18.1,0.689346212775553,0.0021248475313963,0.0168541634042162,Upregulated
ENSG00000170989.8,S1PR1,0.597989815980584,0.0021341568859443,0.0169041354922498,Upregulated
ENSG00000124253.9,PCK1,1.10198631778597,0.002142701067978,0.0169479146427204,Upregulated
ENSG00000171812.6,COL8A2,1.01864793452588,0.0021440015253757,0.0169502418305538,Upregulated
ENSG00000241170.2,RP11-147I3.1,0.699395522264858,0.0021443003372953,0.0169502418305538,Upregulated
ENSG00000235770.1,LINC00607,0.883762385457249,0.0021587491626239,0.0170316819468031,Upregulated
ENSG00000105855.4,ITGB8,0.949487905688096,0.0021640586236591,0.0170553121069937,Upregulated
ENSG00000142910.10,TINAGL1,0.754228988274267,0.0021641731886397,0.0170553121069937,Upregulated
ENSG00000225704.2,RP4-798A17.5,1.04833464133563,0.0021635042118768,0.0170553121069937,Upregulated
ENSG00000142611.11,PRDM16,0.629475645708541,0.0021664456166469,0.0170633947532904,Upregulated
ENSG00000006327.9,TNFRSF12A,0.820457926518917,0.0021727671435637,0.0170869227570419,Upregulated
ENSG00000234928.1,AP000344.3,1.12754035077605,0.0021743438682128,0.0170875199290693,Upregulated
ENSG00000268404.1,AL138781.1,0.770623849826494,0.0021802237461654,0.0171193582215677,Upregulated
ENSG00000136689.14,IL1RN,1.22399245326989,0.002185390901492,0.0171455514665384,Upregulated
ENSG00000153246.7,PLA2R1,0.808763057095416,0.0021944944046808,0.0172025577293529,Upregulated
ENSG00000127920.4,GNG11,0.592129486746881,0.0022133965411357,0.0173140201672149,Upregulated
ENSG00000197889.5,MEIG1,0.608750716999908,0.0022251780724956,0.0173896985314927,Upregulated
ENSG00000213949.3,ITGA1,0.737990109375488,0.0022283847331001,0.0174099143250579,Upregulated
ENSG00000164136.12,IL15,0.686118558887628,0.0022497991869456,0.0175284631799562,Upregulated
ENSG00000266447.1,AC046143.2,1.38433188368205,0.0022746126510554,0.0176532317021811,Upregulated
ENSG00000088827.8,SIGLEC1,0.986663780231035,0.0022773966777959,0.0176601989202801,Upregulated
ENSG00000117090.9,SLAMF1,1.44045091671365,0.002297641570333,0.0177630884158805,Upregulated
ENSG00000233967.2,RP11-250B2.3,0.571441681524931,0.0023081327663022,0.0178198254555061,Upregulated
ENSG00000267192.1,AC006116.12,0.88858281167712,0.0023349900326857,0.0179925555687362,Upregulated
ENSG00000139209.11,SLC38A4,1.11979861015078,0.0023370284933108,0.0180033239966051,Upregulated
ENSG00000220161.4,RP1-37N7.3,0.70669823431198,0.0023433926530569,0.0180474004514424,Upregulated
ENSG00000200253.1,RNU6-529P,0.666295260827096,0.0023508158349654,0.0180824466086923,Upregulated
ENSG00000255671.1,RP11-283I3.1,1.1095058808566,0.0023511622820146,0.0180824466086923,Upregulated
ENSG00000249577.1,CTD-2195M15.1,0.801545487086896,0.00235276660275,0.0180898318016533,Upregulated
ENSG00000073792.11,IGF2BP2,0.935393372144597,0.0023582296124498,0.0181169570910503,Upregulated
ENSG00000243715.1,CACNA2D3-AS1,1.25835685138269,0.0023672069576185,0.0181710144352642,Upregulated
ENSG00000223060.1,Y_RNA,1.1177482662646,0.0023816773114194,0.0182485356629887,Upregulated
ENSG00000127377.4,CRYGN,0.943950961433632,0.0024043628049147,0.0183808759122593,Upregulated
ENSG00000213214.3,ARHGEF35,1.42819412444206,0.0024067063194598,0.0183937851414061,Upregulated
ENSG00000234431.2,AC007283.5,0.59245577136252,0.0024092353713642,0.0184032808518568,Upregulated
ENSG00000258673.1,RP4-773N10.6,1.24979763420455,0.0024092592192928,0.0184032808518568,Upregulated
ENSG00000160867.10,FGFR4,0.654636320845994,0.0024117358918802,0.0184171903195322,Upregulated
ENSG00000136160.10,EDNRB,0.678918630773914,0.0024192395263996,0.0184594350931777,Upregulated
ENSG00000235111.1,RP1-29C18.8,1.24796186986704,0.0024322482689294,0.018530945980396,Upregulated
ENSG00000188522.10,FAM83G,0.693122713918588,0.0024429047405403,0.0185945434817228,Upregulated
ENSG00000174977.7,AC026271.5,0.591555271428937,0.0024552784288536,0.0186544673633039,Upregulated
ENSG00000223749.2,MIR503HG,0.660869817994593,0.0024554265618305,0.0186544673633039,Upregulated
ENSG00000221423.1,AL031602.1,1.35791603095324,0.0024639825198135,0.0186980325014489,Upregulated
ENSG00000186517.9,ARHGAP30,0.633436300654072,0.002473515243827,0.0187462554380381,Upregulated
ENSG00000267986.1,AC130469.2,0.923147895645464,0.0024779619278389,0.018769826501406,Upregulated
ENSG00000132793.7,LPIN3,0.713592377826371,0.0025050620903605,0.0189322918157539,Upregulated
ENSG00000144908.9,ALDH1L1,0.674420102390658,0.0025106293878408,0.0189406520591688,Upregulated
ENSG00000251050.1,RP11-168A11.4,0.722259238987444,0.0025102881677098,0.0189406520591688,Upregulated
ENSG00000205056.8,RP11-693J15.5,1.30760653168663,0.0025201570452187,0.0189972224715673,Upregulated
ENSG00000087253.7,LPCAT2,0.632680604241353,0.0025215784653067,0.0189997055488778,Upregulated
ENSG00000261113.1,RP11-141O15.1,0.624731127588131,0.0025331980519943,0.0190678108763856,Upregulated
ENSG00000263934.1,SNORD3A,1.26364372702355,0.0025335945523078,0.0190678108763856,Upregulated
ENSG00000225930.3,AC026150.5,1.35508342691791,0.0025441138038617,0.0191324661111138,Upregulated
ENSG00000259134.1,LINC00924,0.887772464769674,0.0025469151099689,0.0191424149568361,Upregulated
ENSG00000255026.1,RP11-326C3.2,1.19264566209136,0.0025525150117865,0.0191639906805794,Upregulated
ENSG00000131386.13,GALNT15,0.633847529472592,0.0025719030452293,0.0192734900830724,Upregulated
ENSG00000121207.7,LRAT,0.650414110773172,0.0025764966969125,0.0192976167269824,Upregulated
ENSG00000224196.1,OR5AK4P,1.41780813084128,0.0026144822069759,0.0195144729596955,Upregulated
ENSG00000149201.5,CCDC81,0.73168650680377,0.0026466599220945,0.0196970686888895,Upregulated
ENSG00000204092.2,LINC00951,0.842822244131432,0.0026628568539317,0.0197855254639862,Upregulated
ENSG00000158710.10,TAGLN2,0.619663999549516,0.0026876414584224,0.0199281377092688,Upregulated
ENSG00000139679.11,LPAR6,0.633362150067081,0.0026934874898567,0.0199609454162547,Upregulated
ENSG00000001617.7,SEMA3F,0.673848068030725,0.0027109877875521,0.0200535986275948,Upregulated
ENSG00000231742.1,RP11-112L6.4,0.601910340530474,0.0027264333328933,0.0201413290428655,Upregulated
ENSG00000228421.2,AC005013.5,0.986433088213548,0.0027783802011317,0.0204658706292128,Upregulated
ENSG00000163121.5,NEURL3,0.653177621672309,0.0027906353167675,0.0205346015567333,Upregulated
ENSG00000140835.7,CHST4,1.43986476988369,0.0027941408992619,0.0205550119008828,Upregulated
ENSG00000174944.4,P2RY14,0.709806514221188,0.0028086854080951,0.0206188047718681,Upregulated
ENSG00000205129.4,C4orf47,0.647985473679973,0.0028181200868667,0.0206664592375528,Upregulated
ENSG00000149781.8,FERMT3,0.660014074659713,0.0028232655290889,0.0206933869821301,Upregulated
ENSG00000185664.10,PMEL,1.07921820179331,0.0028283878449479,0.0207152417358733,Upregulated
ENSG00000205361.4,MT1DP,1.18023368016368,0.0028596967347148,0.0208678363699495,Upregulated
ENSG00000134489.6,HRH4,1.1716266258967,0.0028692388416678,0.0209211607855462,Upregulated
ENSG00000174885.8,NLRP6,1.32768207069306,0.0028701144511936,0.0209221138309568,Upregulated
ENSG00000232284.3,GNG12-AS1,0.599917881155118,0.0028735821074927,0.0209364942802364,Upregulated
ENSG00000152804.6,HHEX,0.613019508901968,0.0028778214118155,0.0209511067894412,Upregulated
ENSG00000095585.12,BLNK,0.689233296490406,0.0028942164554891,0.0210595485972339,Upregulated
ENSG00000122786.15,CALD1,0.580977511167642,0.0028979669067767,0.0210704624671599,Upregulated
ENSG00000263611.1,RP11-612A1.1,1.28414908110957,0.00290598073614,0.0211123334029917,Upregulated
ENSG00000123096.7,SSPN,0.760178465496174,0.0029077238937252,0.0211195347822762,Upregulated
ENSG00000214212.4,C19orf38,0.680022011934113,0.0029156191186358,0.0211379955379666,Upregulated
ENSG00000018625.10,ATP1A2,0.580479354707196,0.0029206921814417,0.0211590098788119,Upregulated
ENSG00000117091.5,CD48,1.17182941170569,0.00293423911762,0.0212243044286874,Upregulated
ENSG00000114315.3,HES1,0.686853889281781,0.0029508035611744,0.0213304882617979,Upregulated
ENSG00000148926.5,ADM,0.875943029259767,0.0029519567014493,0.0213304882617979,Upregulated
ENSG00000156127.6,BATF,1.13525329632243,0.0029548506743289,0.0213349333907143,Upregulated
ENSG00000258900.1,HNRNPCP1,0.856429074351275,0.0029582130154437,0.0213482345747096,Upregulated
ENSG00000221571.1,RNU6ATAC35P,0.738120066097627,0.0029617564915811,0.021362828602732,Upregulated
ENSG00000234104.1,RP5-1177M21.1,1.26125533202104,0.0029626897170429,0.0213637808605829,Upregulated
ENSG00000120129.5,DUSP1,0.776900978422024,0.0029850346608866,0.0214590909957316,Upregulated
ENSG00000140092.10,FBLN5,0.629307227620205,0.0029910703835493,0.0214859830851025,Upregulated
ENSG00000226979.4,LTA,0.98200268021345,0.0029935028203301,0.0214895546870231,Upregulated
ENSG00000185551.8,NR2F2,0.613807104962788,0.0030242501686866,0.0216744359499622,Upregulated
ENSG00000241131.1,RP11-639B1.1,1.44730342966141,0.0030297969872422,0.0216975798012934,Upregulated
ENSG00000159588.10,CCDC17,0.811473604969476,0.003041977604183,0.0217626146125033,Upregulated
ENSG00000102854.10,MSLN,0.935449178811564,0.003046727098017,0.0217846979863171,Upregulated
ENSG00000121039.5,RDH10,0.620989570132137,0.0030612275566275,0.021850241012198,Upregulated
ENSG00000139567.8,ACVRL1,0.631660474516101,0.0030754196130508,0.0219236829116143,Upregulated
ENSG00000115919.10,KYNU,0.813338520185057,0.0030962447771007,0.0220329939332224,Upregulated
ENSG00000100292.12,HMOX1,0.718471709637291,0.0031074190511715,0.0221026115400502,Upregulated
ENSG00000226386.1,PARD3-AS1,0.879231129497193,0.0031114865512281,0.0221190389178298,Upregulated
ENSG00000220842.5,RP11-572P18.1,0.800841997341531,0.0031244961865128,0.0221890580001479,Upregulated
ENSG00000021488.8,SLC7A9,0.720960477681801,0.003125573100273,0.022191094961418,Upregulated
ENSG00000158169.7,FANCC,0.583687350765838,0.0031464626241249,0.0223055769116099,Upregulated
ENSG00000107485.11,GATA3,1.3906768936386,0.0031531188917388,0.0223358512767387,Upregulated
ENSG00000168060.10,NAALADL1,0.636713058066905,0.0031730328089103,0.0224373042557568,Upregulated
ENSG00000196159.7,FAT4,0.675535734496759,0.003175785919571,0.022451119839666,Upregulated
ENSG00000178789.4,CD300LB,1.22990001427558,0.0031773306896361,0.0224563882938626,Upregulated
ENSG00000197646.6,PDCD1LG2,0.911358281396422,0.003186222852782,0.022502248243925,Upregulated
ENSG00000197846.3,HIST1H2BF,1.18126199484686,0.0032169839405625,0.0226625101426089,Upregulated
ENSG00000109743.6,BST1,0.628505079569142,0.0032218445616808,0.0226740701362074,Upregulated
ENSG00000261409.1,RP6-24A23.7,0.669625536746483,0.0032264055200339,0.0226895076048985,Upregulated
ENSG00000119681.7,LTBP2,0.646782652105923,0.0032285495010826,0.0226984405098644,Upregulated
ENSG00000211897.3,IGHG3,1.45587822518976,0.00325857397618,0.0228637440092351,Upregulated
ENSG00000129450.4,SIGLEC9,1.00856191518,0.0032801926336268,0.0229752544889467,Upregulated
ENSG00000141736.9,ERBB2,0.596022534259844,0.003280111419307,0.0229752544889467,Upregulated
ENSG00000122859.4,NEUROG3,1.09608631861202,0.0032827476831404,0.0229768828815784,Upregulated
ENSG00000119139.11,TJP2,0.600356412976499,0.0032876542192088,0.022987389607896,Upregulated
ENSG00000115165.5,CYTIP,0.963670790643225,0.0033355064204727,0.0232409746543829,Upregulated
ENSG00000124549.10,BTN2A3P,0.753988640794263,0.0033646609790082,0.0234092724591045,Upregulated
ENSG00000100033.11,PRODH,0.63973580205976,0.0033872314669707,0.0235371524524514,Upregulated
ENSG00000228401.3,RP11-251M1.1,1.13189913686191,0.0033914689434653,0.0235549426842513,Upregulated
ENSG00000169252.4,ADRB2,0.590046814141161,0.0034145894025175,0.023666993895969,Upregulated
ENSG00000263232.2,ATP5A1P3,1.0072538117011,0.00341985781028,0.0236876809660506,Upregulated
ENSG00000146477.4,SLC22A3,0.716083699794753,0.0034368764292713,0.0237586877354034,Upregulated
ENSG00000133687.11,TMTC1,0.571032147111065,0.0034630627266346,0.0238989013548021,Upregulated
ENSG00000227440.1,ATP5G1P4,1.33909467241253,0.003463115623386,0.0238989013548021,Upregulated
ENSG00000171657.5,GPR82,1.17726004283453,0.0034814119721017,0.0239956854136003,Upregulated
ENSG00000153930.6,ANKFN1,0.706725559692118,0.0034921963844697,0.0240523099192253,Upregulated
ENSG00000147443.8,DOK2,1.05578393343857,0.0034984777549377,0.0240837609566023,Upregulated
ENSG00000179299.12,NSUN7,0.785988827799954,0.0035461158824034,0.0243818254073597,Upregulated
ENSG00000269680.1,CTD-3128G10.6,1.25145847919663,0.0035650692893798,0.0244821763156021,Upregulated
ENSG00000173535.9,TNFRSF10C,0.896111788082059,0.0036054181053293,0.0246808136301205,Upregulated
ENSG00000163737.3,PF4,1.37319317901186,0.0036074447537401,0.0246886697851609,Upregulated
ENSG00000234511.4,C5orf58,0.884799858377916,0.0036162712420597,0.0247370215235587,Upregulated
ENSG00000241720.2,RP4-735C1.4,0.643832736071992,0.0036689738480825,0.0250122496289065,Upregulated
ENSG00000249955.1,RP11-6E9.4,0.82084490081715,0.0036840465363718,0.0250967293395769,Upregulated
ENSG00000204257.10,HLA-DMA,0.685557113767843,0.0037119457557913,0.0252439274680172,Upregulated
ENSG00000254041.1,RP11-574O7.1,1.40233299278955,0.0037218579021598,0.0252893664650629,Upregulated
ENSG00000168333.9,C8orf22,1.37617726832926,0.0037286952066484,0.0253210498716476,Upregulated
ENSG00000211688.1,TRGJP2,1.13942091755354,0.0037448749228803,0.025400217811867,Upregulated
ENSG00000102760.12,RGCC,0.601101662130288,0.0037483433564098,0.0254129870540604,Upregulated
ENSG00000230427.1,RP11-313A24.1,1.12273100781461,0.003758737103939,0.0254757840343477,Upregulated
ENSG00000212371.1,SNORA46,1.00446824475717,0.0037992960100998,0.0256578088568586,Upregulated
ENSG00000167105.3,TMEM92,1.11333045056183,0.0038052923092535,0.0256797801753978,Upregulated
ENSG00000224689.3,ZNF812,1.06777216473186,0.0038091218200575,0.0256932767915362,Upregulated
ENSG00000180638.13,SLC47A2,0.689831856736556,0.0038393542563844,0.0258475414666995,Upregulated
ENSG00000008196.7,TFAP2B,1.3761391087792,0.003887394471427,0.026083432517671,Upregulated
ENSG00000158517.9,NCF1,0.764731933332867,0.0039097425885408,0.0261824850017188,Upregulated
ENSG00000242037.2,RN7SL585P,0.976329943438141,0.0039105466793253,0.0261824850017188,Upregulated
ENSG00000256162.2,SMLR1,0.976628659500332,0.0039081852190425,0.0261824850017188,Upregulated
ENSG00000198981.2,MIR29A,1.12186271688717,0.0039221767712359,0.0262478386880397,Upregulated
ENSG00000255201.1,RP11-350N15.4,0.941672961886518,0.003933731229817,0.0263142903566843,Upregulated
ENSG00000269988.1,RP11-395P17.11,0.813268677593604,0.0039378030413621,0.0263147927724815,Upregulated
ENSG00000184608.4,C8orf12,0.884121766091438,0.0039411631730599,0.0263309824076438,Upregulated
ENSG00000204472.8,AIF1,0.807570022719128,0.0039430810245606,0.026337530734087,Upregulated
ENSG00000256139.1,RP11-968O1.5,0.909379451302869,0.003959430939308,0.0264027865129023,Upregulated
ENSG00000113088.5,GZMK,1.39380188282045,0.003961324080492,0.0264056141499751,Upregulated
ENSG00000151715.3,TMEM45B,0.574521887180327,0.0040006880823965,0.0266210201777472,Upregulated
ENSG00000197146.2,AL133458.1,0.690319051571812,0.004044223036727,0.0268403910107149,Upregulated
ENSG00000231252.1,RP11-436K8.1,0.681030045589438,0.0040448839694522,0.0268403910107149,Upregulated
ENSG00000141574.3,SECTM1,0.902582744734516,0.0041104281670701,0.0271837993709674,Upregulated
ENSG00000199036.1,MIR219-1,1.3169787302041,0.0041779887833047,0.0275309730473942,Upregulated
ENSG00000148908.10,RGS10,0.666999665575391,0.0042202408077628,0.027704482213299,Upregulated
ENSG00000211892.2,IGHG4,1.32831428186781,0.0042297387277047,0.02773772394234,Upregulated
ENSG00000162078.7,ZG16B,1.25120605708651,0.0042457164563482,0.0278230140246039,Upregulated
ENSG00000260517.1,RP11-426C22.5,0.772343204009345,0.0042558656144101,0.0278765152779703,Upregulated
ENSG00000214975.4,PPIAP29,0.886646735356892,0.004290744679869,0.0280591724850949,Upregulated
ENSG00000232573.1,RPL3P4,0.836550184812155,0.0043037559702501,0.0281115334735853,Upregulated
ENSG00000146674.10,IGFBP3,0.732001428603104,0.0043311786185849,0.0282150613010082,Upregulated
ENSG00000169403.7,PTAFR,0.738614970767716,0.0043367979392262,0.0282419762854275,Upregulated
ENSG00000104972.10,LILRB1,0.764798280968202,0.0043636288095629,0.0283612903037611,Upregulated
ENSG00000205038.7,PKHD1L1,1.24831900897683,0.0043742909763026,0.02840710072865,Upregulated
ENSG00000217275.2,RP1-34B20.4,1.05175325723385,0.0044003415634891,0.028544245027718,Upregulated
ENSG00000248810.1,RP11-362F19.1,1.22919958867412,0.0044004906529717,0.028544245027718,Upregulated
ENSG00000102007.6,PLP2,0.752866436541355,0.0044075375165233,0.0285767558233131,Upregulated
ENSG00000261317.1,RP11-566K11.5,1.17708352230986,0.0044342882358895,0.0286839828837931,Upregulated
ENSG00000115009.7,CCL20,1.35484699022992,0.0044356684158513,0.0286863041206576,Upregulated
ENSG00000124564.13,SLC17A3,1.34757793983032,0.004447591963456,0.0287369485800757,Upregulated
ENSG00000260604.1,RP1-140K8.5,1.11263235046919,0.0044633069137942,0.0288053541561903,Upregulated
ENSG00000253642.1,RP11-317N12.1,0.697846823951342,0.004466229150586,0.028817592040549,Upregulated
ENSG00000122497.13,NBPF14,0.698090610733564,0.0044688138607799,0.0288210275333472,Upregulated
ENSG00000144843.7,ADPRH,0.577260127996875,0.0045178528067255,0.0290705456546396,Upregulated
ENSG00000163638.9,ADAMTS9,0.878950186598923,0.0045539502267727,0.0292549769295307,Upregulated
ENSG00000118523.5,CTGF,0.715430506625109,0.004566969290586,0.029271010555162,Upregulated
ENSG00000183160.8,TMEM119,0.717949013145423,0.0046007347799516,0.0293950950328711,Upregulated
ENSG00000258476.1,RP11-76E17.3,1.33298310848538,0.0046181386762427,0.0294928742609439,Upregulated
ENSG00000262708.1,RP11-411G7.2,1.34572264162764,0.0046215938959224,0.0295049872920137,Upregulated
ENSG00000263508.1,RP11-963H4.3,1.01555327775294,0.0046262103615624,0.0295175761983653,Upregulated
ENSG00000128340.10,RAC2,0.783512911501172,0.0046833503765454,0.0298033170222876,Upregulated
ENSG00000019549.4,SNAI2,0.633809171863174,0.0047170059258008,0.0299472299814577,Upregulated
ENSG00000125731.8,SH2D3A,0.877009281445398,0.0047224204085851,0.0299680573917603,Upregulated
ENSG00000143199.12,ADCY10,0.611048408202112,0.0047479023261706,0.0300889739700258,Upregulated
ENSG00000168995.9,SIGLEC7,1.10410611863486,0.0047714779420793,0.0301918005684082,Upregulated
ENSG00000209482.1,SNORD83A,1.24574371799691,0.0047681299741853,0.0301918005684082,Upregulated
ENSG00000213401.4,MAGEA12,0.802004248590057,0.0047684757732432,0.0301918005684082,Upregulated
ENSG00000116774.7,OLFML3,0.687397666377145,0.00478880358317,0.0302662300271148,Upregulated
ENSG00000244349.1,HCG16,1.27776014727621,0.0047985283606445,0.0303208697560006,Upregulated
ENSG00000198019.8,FCGR1B,0.867088781363219,0.0048054056366967,0.0303529001253126,Upregulated
ENSG00000258498.1,DIO3OS,0.59786999417826,0.004806839454459,0.0303529001253126,Upregulated
ENSG00000269560.1,CTD-2192J16.21,0.879807592566247,0.0048120952052946,0.0303792578177365,Upregulated
ENSG00000131435.8,PDLIM4,0.633863809708306,0.0048180072987567,0.0304097462921755,Upregulated
ENSG00000174837.10,EMR1,1.31202612413114,0.0048308189097215,0.0304632264744837,Upregulated
ENSG00000271218.1,RP3-523E19.2,0.878922140314862,0.0048447205075288,0.030537177938726,Upregulated
ENSG00000105851.6,PIK3CG,0.731057859896257,0.0048570622926092,0.0305880877932617,Upregulated
ENSG00000112837.11,TBX18,0.993264238847075,0.0048872227166555,0.0307154675414421,Upregulated
ENSG00000085276.13,MECOM,0.595732678295921,0.0049064082260138,0.0307893086309598,Upregulated
ENSG00000146410.7,MTFR2,0.773165546755448,0.0049066452605182,0.0307893086309598,Upregulated
ENSG00000257258.1,RP11-946L16.1,1.09144058865042,0.004906599296294,0.0307893086309598,Upregulated
ENSG00000120280.5,CXorf21,0.916466938180936,0.0049180176096886,0.0308400001347006,Upregulated
ENSG00000115380.14,EFEMP1,0.689852213278552,0.0049251403660914,0.030861739007552,Upregulated
ENSG00000267568.2,RP11-87G24.3,0.723882015383036,0.0049258794449694,0.030861739007552,Upregulated
ENSG00000027075.9,PRKCH,0.578098235605241,0.0049313426528631,0.0308890769605189,Upregulated
ENSG00000237379.1,CBX1P3,1.2333482682449,0.0049370571990154,0.0309179767109804,Upregulated
ENSG00000101955.10,SRPX,0.769899915012927,0.0049395433391629,0.0309266504161991,Upregulated
ENSG00000213901.6,SLC23A3,0.754408719563057,0.0049415461072005,0.0309322945203795,Upregulated
ENSG00000232788.1,AC078883.3,0.828822118749902,0.0049445566465325,0.0309373496393762,Upregulated
ENSG00000224644.1,RP11-16L21.7,1.35610015128615,0.0049638974866689,0.031023807011142,Upregulated
ENSG00000196549.6,MME,0.644092544010099,0.0049733676248044,0.0310714849573231,Upregulated
ENSG00000261827.1,RP11-340F14.5,0.686304488590919,0.0049796779644305,0.0310878450737856,Upregulated
ENSG00000240616.1,AD000092.3,0.858343298951385,0.0050038038215326,0.0311899329639118,Upregulated
ENSG00000237422.1,RP11-305L7.3,1.08031580730641,0.0050050588276993,0.0311908336573314,Upregulated
ENSG00000173156.2,RHOD,0.84836533027061,0.0050136385616753,0.0312373705150343,Upregulated
ENSG00000269927.1,RP6-91H8.3,1.34468131761106,0.0050240765243555,0.0312954618184906,Upregulated
ENSG00000150722.6,PPP1R1C,0.607729015179754,0.0050259492258449,0.0313001853450792,Upregulated
ENSG00000118113.7,MMP8,1.382963371334,0.005029053190209,0.031312573033341,Upregulated
ENSG00000187736.8,NHEJ1,0.741979519094992,0.0050361897312286,0.0313500578415378,Upregulated
ENSG00000168961.12,LGALS9,0.592554928807821,0.0050387082549606,0.0313547374282061,Upregulated
ENSG00000131401.7,NAPSB,1.03753178818524,0.005054549471752,0.0314156076594599,Upregulated
ENSG00000250602.1,RP11-517I3.1,0.633234853751532,0.0051338848159214,0.031740132693107,Upregulated
ENSG00000233196.2,GS1-304P7.1,0.618272521082986,0.0051613771554502,0.0318960616424932,Upregulated
ENSG00000112559.9,MDFI,0.677224794527468,0.0051762644534933,0.0319810250121575,Upregulated
ENSG00000064666.9,CNN2,0.731866861747841,0.0051799534345661,0.0319967785609542,Upregulated
ENSG00000187808.3,SOWAHD,0.823485137878446,0.0052073837557812,0.0321308847866056,Upregulated
ENSG00000179066.6,AC020907.1,0.76098417229882,0.0052504544539698,0.0323546034389128,Upregulated
ENSG00000255398.2,HCAR3,1.38028518072004,0.0052708297787903,0.0324404623522698,Upregulated
ENSG00000227253.2,RP11-166N17.1,0.655675692228633,0.0052905095769887,0.0325223336591995,Upregulated
ENSG00000182533.6,CAV3,1.05154881353992,0.0053020009305202,0.0325715879561512,Upregulated
ENSG00000248285.1,RP11-158J3.2,0.793184896318871,0.0053332491233857,0.0327063249188943,Upregulated
ENSG00000237070.1,AC005550.3,1.33118575027472,0.005376627816293,0.0329292074740998,Upregulated
ENSG00000269235.1,HCCAT3,0.583805936143454,0.0054505017934415,0.0332699999417079,Upregulated
ENSG00000234232.1,RP11-353N4.5,1.07630941429604,0.0054793678418303,0.0333978056952445,Upregulated
ENSG00000102575.6,ACP5,0.827572256053759,0.0055008594658866,0.0334783618241295,Upregulated
ENSG00000087589.12,CASS4,0.725973700104732,0.0055029957326261,0.0334841076997985,Upregulated
ENSG00000095970.12,TREM2,0.713374522062821,0.0055257981396569,0.0335792064795641,Upregulated
ENSG00000253930.1,RP11-1149O23.2,1.07008765299189,0.0055309533044625,0.0336032631326928,Upregulated
ENSG00000124224.11,PPP4R1L,0.629570129159418,0.0055341611301612,0.0336082126838568,Upregulated
ENSG00000185988.7,PLK5,0.587630866195948,0.005554535346345,0.0336882388842134,Upregulated
ENSG00000164867.6,NOS3,0.683566655813614,0.0055603538091438,0.0337162472878722,Upregulated
ENSG00000261195.1,CTD-2380F24.1,0.685778227816491,0.0055690795963456,0.033754583215917,Upregulated
ENSG00000235052.1,RP1-150O5.3,1.12725612655128,0.005572856108884,0.0337556199116293,Upregulated
ENSG00000261353.1,CTA-14H9.5,0.570377054586458,0.0055889086166781,0.0338261511007919,Upregulated
ENSG00000222276.1,RNU2-33P,1.20780661461074,0.0056056804866263,0.0338959629338805,Upregulated
ENSG00000267079.1,RP11-820I16.1,1.07802214985433,0.0056312400734666,0.0339992777178539,Upregulated
ENSG00000259616.1,RP11-507B12.2,1.24936452404119,0.0057008819601283,0.0342724040269962,Upregulated
ENSG00000154262.8,ABCA6,0.754806192007296,0.0057220308347358,0.0343701197722895,Upregulated
ENSG00000072840.8,EVC,0.589556297021073,0.00572677529027,0.034383911410392,Upregulated
ENSG00000232803.1,RP11-93B14.5,0.909336285560036,0.0057583906264145,0.0345441942597403,Upregulated
ENSG00000177045.5,SIX5,0.657800700711026,0.0057775883442955,0.0346408998170007,Upregulated
ENSG00000188257.6,PLA2G2A,1.35937301817362,0.0058199349323613,0.0348018974760981,Upregulated
ENSG00000206341.6,HLA-H,0.615233607669367,0.0058596861781312,0.0349874586915755,Upregulated
ENSG00000270147.1,RP11-646I6.6,0.617302246990848,0.0058693851547618,0.0350230339583163,Upregulated
ENSG00000252965.1,Y_RNA,0.947444654923448,0.0058991315679256,0.0351408077090831,Upregulated
ENSG00000240240.4,RP11-146D12.2,0.587117541863261,0.0059233064294197,0.0351877977333147,Upregulated
ENSG00000107317.7,PTGDS,0.70926279853516,0.00592466456782,0.0351884232853376,Upregulated
ENSG00000105122.7,RASAL3,0.622179797489738,0.0059418260586459,0.0352476852965697,Upregulated
ENSG00000183562.2,AC131971.1,1.00847318917942,0.0059421721750011,0.0352476852965697,Upregulated
ENSG00000228107.1,AP000692.9,0.793901469284316,0.0059507888673493,0.0352838942193881,Upregulated
ENSG00000179583.13,CIITA,0.685970764744166,0.0059603551632725,0.0352884686911546,Upregulated
ENSG00000257512.1,RP11-486A14.1,1.29839709953306,0.0059595081317879,0.0352884686911546,Upregulated
ENSG00000212084.2,AL121914.1,1.26606164217249,0.0060132776881589,0.0355568274583831,Upregulated
ENSG00000128016.4,ZFP36,0.960036874166218,0.0060334219079817,0.0356459236704844,Upregulated
ENSG00000075426.7,FOSL2,0.587437333430303,0.0060640797837473,0.0357814101072141,Upregulated
ENSG00000175063.12,UBE2C,1.17266266815562,0.0060805865154408,0.0358568651853875,Upregulated
ENSG00000240003.2,CTD-2015H6.1,1.20451115973556,0.0061590858545575,0.0362207379390614,Upregulated
ENSG00000134817.8,APLNR,0.950985841122309,0.0062295744551706,0.0365663652502355,Upregulated
ENSG00000105289.10,TJP3,0.617297710539781,0.006269068925719,0.0367367700639828,Upregulated
